Location,TST,Tag,Age,Sex,Nasal,Jaw,FAMACHA,BCS,Dag,Status,Weight,Lactation,Visit,Date,FEC,TFEC,month,plant,farm,time,tx2,month2
MKWINDA,Drug,99084,4.5,F,0,0,3,2,0,Borderline,39.5,Lactating,1,04/02/2020,550,550,February,,D14,0,plantdr,2
MKWINDA,Drug,99316,3,F,0,0,2,2,0,Healthy,35.4,NotLactating,1,04/02/2020,2850,2850,February,,D13,0,nonedr,2
KAMCHEZERA,Drug,99340,4.5,F,0,0,3,2,0,Borderline,39.5,NotLactating,1,31/01/2020,3800,3800,January,,D2,0,plantdr,1
KAMCHEZERA,Drug,99380,3,F,0,0,2,2.5,0,Healthy,38.1,Pregnant,1,28/08/2020,,.,August,,D25,0,nonedr,8
KAMCHEZERA,Drug,99455,2,F,0,0,3,2.5,0,Borderline,25.9,Pregnant,1,31/01/2020,600,600,January,,D2,0,plantdr,1
MKWINDA,Drug,99514,4,F,0,0,3,1.5,0,Borderline,35.4,Lactating,1,04/02/2020,500,500,February,,D14,0,plantdr,2
MKWINDA,Drug,99515,2.5,F,0,0,2,2.5,0,Healthy,25.9,Lactating,1,04/02/2020,1950,1950,February,,D14,0,nonedr,2
MKWINDA,Drug,140m,2,F,0,0,3,1.5,0,Borderline,27.2,Lactating,1,03/03/2020,7800,8050,March,,D17,0,plantdr,3
MKWINDA,Drug,141m,4,F,0,0,3,1.5,0,Borderline,32.6,Pregnant,1,03/03/2020,19350,19350,March,,D17,0,plantdr,3
MAZINGA,Plant,14new,2,F,0,0,2,2.5,0,Healthy,32.6,Pregnant,1,03/12/2020,1050,,December,mtawa,P3,0,nonepl,12
MKWINDA,Drug,17TD6,4,F,0,0,2,2.5,0,Healthy,31.1,NotLactating,1,04/02/2020,5700,5700,February,,D12,0,nonedr,2
MKWINDA,Drug,24TD1,3,F,1,0,3,1.5,0,Borderline,29.9,Pregnant,1,04/02/2020,6800,6800,February,,D11,0,plantdr,2
MAZINGA,Plant,black 94,4,F,0,0,2,2,0,Healthy,29.9,NotLactating,1,30/01/2020,800,800,January,mtawa,P1,0,nonepl,1
MAZINGA,Plant,3,1,F,0,0,2,3,0,Healthy,23.1,NotLactating,2,13/02/2020,1050,1250,February,mtawa,P1,14,nonepl,2
MAZINGA,Plant,6,4.5,F,1,0,2,2.5,0,Healthy,27.2,Pregnant,2,13/02/2020,700,750,February,mtawa,P2,14,nonepl,2
MAZINGA,Plant,7,4.5,F,0,0,2,2,0,Healthy,32.6,Lactating,2,13/02/2020,0,0,February,mtawa,P2,14,nonepl,2
MAZINGA,Plant,8,3,F,1,0,2,2.5,0,Healthy,36.7,Pregnant,2,13/02/2020,0,0,February,mtawa,P2,14,nonepl,2
MAZINGA,Plant,9,1.5,F,0,0,3,2,0,Borderline,35.4,Lactating,2,10/09/2020,150,,September,mtawa,P2,14,plantpl,9
MAZINGA,Plant,12,3,F,0,0,2,2.5,0,Healthy,29.9,NotLactating,2,13/02/2020,1350,1450,February,mtawa,P3,14,nonepl,2
MAZINGA,Plant,13,3,F,0,0,2,2,0,Healthy,36.7,NotLactating,2,13/02/2020,800,1000,February,mtawa,P3,14,nonepl,2
MAZINGA,Plant,14,1,F,0,0,3,1.5,0,Borderline,20.4,NotLactating,2,13/02/2020,150,150,February,mtawa,P3,14,plantpl,2
MAZINGA,Plant,18,2,F,0,0,2,1.5,0,Borderline,21.8,NotLactating,2,13/02/2020,3150,3200,February,mtawa,P4,14,plantpl,2
MAZINGA,Plant,19,4,F,0,0,3,2,0,Borderline,29.9,Lactating,2,13/02/2020,2500,2500,February,mtawa,P4,14,plantpl,2
MAZINGA,Plant,20,4.5,F,,,,,,Died,,,2,13/02/2020,,.,February,mtawa,P4,14,,2
MAZINGA,Plant,24,3,F,0,0,2,2.5,0,Healthy,28.6,Pregnant,2,13/02/2020,2000,2000,February,mtawa,P5,14,nonepl,2
MAZINGA,Plant,25,3.5,F,0,0,2,2,0,Healthy,34.2,Pregnant,2,13/02/2020,50,50,February,mtawa,P5,14,nonepl,2
MAZINGA,Plant,26,1.5,F,1,0,2,2,0,Healthy,20.4,Pregnant,2,13/02/2020,1000,1000,February,mtawa,P5,14,nonepl,2
MAZINGA,Plant,30,4,F,0,0,2,2,0,Healthy,32.6,Pregnant,2,12/03/2020,650,950,March,kakhobo,P6,14,nonepl,3
MAZINGA,Plant,31,4,F,0,0,3,1.5,0,Borderline,34.2,Pregnant,2,12/03/2020,1300,5850,March,kakhobo,P6,14,plantpl,3
MAZINGA,Plant,32,1,F,0,0,2,1.5,0,Borderline,20.4,NotLactating,2,12/03/2020,200,1900,March,kakhobo,P6,14,plantpl,3
MAZINGA,Plant,35,3,F,0,0,3,2,0,Borderline,29.9,Lactating,2,12/03/2020,350,500,March,mtawa,P7,14,plantpl,3
MAZINGA,Plant,36,4,F,1,0,3,2,0,Borderline,28.6,Lactating,2,12/03/2020,,.,March,mtawa,P7,14,plantpl,3
MAZINGA,Plant,37,1,F,0,0,2,2,0,Healthy,27.2,Lactating,2,12/03/2020,1050,1100,March,mtawa,P7,14,nonepl,3
MAZINGA,Plant,38,1.5,F,0,0,2,2,0,Healthy,24.5,Pregnant,2,12/03/2020,150,600,March,mtawa,P7,14,nonepl,3
MAZINGA,Plant,41,4.5,F,0,0,2,2.5,0,Healthy,36.7,Lactating,2,21/05/2020,0,0,May,kakhobo,P9,14,nonepl,5
MAZINGA,Plant,42,4,F,0,0,2,2.5,0,Healthy,32.6,Lactating,2,21/05/2020,0,0,May,kakhobo,P9,14,nonepl,5
MAZINGA,Plant,43,4,F,0,0,2,2,0,Healthy,28.6,Lactating,2,21/05/2020,0,0,May,kakhobo,P9,14,nonepl,5
MAZINGA,Plant,44,2,F,0,0,1,2.5,0,Healthy,27.2,NotLactating,2,21/05/2020,500,650,May,kakhobo,P9,14,nonepl,5
MAZINGA,Plant,45,1,F,0,0,2,2.5,0,Healthy,27.2,Lactating,2,21/05/2020,200,200,May,mtawa,P8,14,nonepl,5
MAZINGA,Plant,46,4.5,F,0,0,2,3,0,Healthy,38.1,Lactating,2,21/05/2020,850,850,May,mtawa,P8,14,nonepl,5
MAZINGA,Plant,47,4.5,F,0,0,2,3,0,Healthy,44,Lactating,2,21/05/2020,200,200,May,mtawa,P8,14,nonepl,5
MAZINGA,Plant,48,1,F,0,0,2,2,0,Healthy,27.2,Lactating,2,17/12/2020,0,,December,mtawa,P8,14,nonepl,12
CHINKHOWE,Plant,50,3,F,0,0,2,2,0,Healthy,29.9,Lactating,2,19/02/2020,2600,2600,February,gmelina,P15,14,nonepl,2
CHINKHOWE,Plant,51,4.5,F,0,0,2,1.5,0,Borderline,36.7,Lactating,2,19/02/2020,100,100,February,gmelina,P15,14,plantpl,2
CHINKHOWE,Plant,52,3,F,0,0,2,1.5,0,Borderline,32.6,Lactating,2,19/02/2020,1300,1300,February,gmelina,P15,14,plantpl,2
CHINKHOWE,Plant,53,4,F,0,0,3,2,0,Borderline,36.7,Lactating,2,19/02/2020,7050,7050,February,gmelina,P15,14,plantpl,2
CHINKHOWE,Plant,54,1,F,,,,,,NR,,,2,12/11/2020,,,November,gmelina,P15,14,,11
CHINKHOWE,Plant,57,2,F,0,0,2,2,0,Healthy,31.3,Pregnant,2,19/02/2020,1050,1050,February,mtawa,P16,14,nonepl,2
CHINKHOWE,Plant,58,1,F,0,0,2,2,0,Healthy,23.1,NotLactating,2,19/02/2020,550,550,February,mtawa,P16,14,nonepl,2
CHINKHOWE,Plant,59,3,F,0,0,2,2,0,Healthy,27.2,Pregnant,2,19/02/2020,1250,1250,February,mtawa,P16,14,nonepl,2
CHINKHOWE,Plant,60,1,F,0,0,2,2,0,Healthy,21.8,Pregnant,2,03/09/2020,250,,September,mtawa,P16,14,nonepl,9
CHINKHOWE,Plant,61,1,F,0,0,2,2.5,0,Healthy,28.6,Pregnant,2,26/11/2020,150,,November,mtawa,P16,14,nonepl,11
CHINKHOWE,Plant,63,3,F,0,0,3,2,0,Borderline,25.9,Lactating,2,19/02/2020,3100,3850,February,gmelina,P17,14,plantpl,2
CHINKHOWE,Plant,64,1,F,0,0,2,2,0,Healthy,32.6,Lactating,2,19/02/2020,2750,2850,February,gmelina,P17,14,nonepl,2
CHINKHOWE,Plant,65,1,F,0,0,2,2.5,0,Healthy,28.6,Pregnant,2,19/02/2020,1400,1400,February,gmelina,P17,14,nonepl,2
CHINKHOWE,Plant,66,3,F,0,0,2,1.5,0,Borderline,34.2,Pregnant,2,19/02/2020,,.,February,gmelina,P17,14,plantpl,2
CHINKHOWE,Plant,67,1,F,0,0,2,2.5,0,Healthy,28.6,Pregnant,2,19/02/2020,1750,2250,February,gmelina,P17,14,nonepl,2
CHINKHOWE,Plant,68,3,F,0,0,2,1.5,0,Borderline,32.6,Lactating,2,19/02/2020,5250,5500,February,gmelina,P17,14,plantpl,2
CHINKHOWE,Plant,72,4,F,0,0,4,2,0,Sick,32.6,Lactating,2,19/02/2020,16800,17000,February,gmelina,P18,14,drugpl,2
CHINKHOWE,Plant,73,3,F,0,0,3,2,0,Borderline,28.3,Lactating,2,19/02/2020,,.,February,gmelina,P18,14,plantpl,2
CHINKHOWE,Plant,74,1,F,0,0,2,2.5,0,Healthy,24.5,NotLactating,2,19/02/2020,,.,February,gmelina,P18,14,nonepl,2
CHINKHOWE,Plant,75,4,F,0,0,2,2,0,Healthy,35.4,Pregnant,2,19/02/2020,50,50,February,gmelina,P18,14,nonepl,2
CHINKHOWE,Plant,79,3,F,0,0,3,2,0,Borderline,34.2,Pregnant,2,19/02/2020,2700,2800,February,kakhobo,P19,14,plantpl,2
CHINKHOWE,Plant,80,4,F,1,0,2,1.5,0,Borderline,34.2,Pregnant,2,19/02/2020,4450,4450,February,kakhobo,P19,14,plantpl,2
CHINKHOWE,Plant,81,3,F,0,0,3,1.5,0,Borderline,32.6,Lactating,2,19/02/2020,,.,February,kakhobo,P19,14,plantpl,2
CHINKHOWE,Plant,82,4,F,0,0,3,1.5,0,Borderline,34.2,Lactating,2,19/02/2020,0,0,February,kakhobo,P19,14,plantpl,2
CHINKHOWE,Plant,86,4,F,0,0,2,2,0,Healthy,32.6,Lactating,2,19/02/2020,450,450,February,mtawa,P20,14,nonepl,2
CHINKHOWE,Plant,87,2.5,F,0,0,2,2,0,Healthy,25.9,Lactating,2,19/02/2020,300,300,February,mtawa,P20,14,nonepl,2
CHINKHOWE,Plant,91,4,F,0,0,2,2.5,0,Healthy,32.6,NotLactating,2,19/02/2020,3200,3200,February,kakhobo,P21,14,nonepl,2
CHINKHOWE,Plant,92,4.5,F,0,0,3,1.5,0,Borderline,29.9,Lactating,2,19/02/2020,0,0,February,kakhobo,P21,14,plantpl,2
CHINKHOWE,Plant,93,4.5,F,0,0,4,1,0,Sick,32.6,Lactating,2,19/02/2020,450,1050,February,kakhobo,P21,14,drugpl,2
CHINKHOWE,Plant,95,1,F,0,0,2,2,0,Healthy,20.4,NotLactating,2,01/10/2020,0,,October,mtawa,P22,13,nonepl,10
CHINKHOWE,Plant,96,2,F,0,0,2,2,0,Healthy,17.7,NotLactating,2,20/08/2020,250,,August,mtawa,P22,14,nonepl,8
CHINKHOWE,Plant,97,4,F,0,0,1,1.5,0,Borderline,31.3,Lactating,2,19/02/2020,,.,February,mtawa,P22,14,plantpl,2
CHINKHOWE,Plant,98,1.5,F,0,0,2,2,0,Healthy,20.4,Lactating,2,19/02/2020,5200,5200,February,mtawa,P22,14,nonepl,2
CHINKHOWE,Plant,99,3,F,0,0,1,2.5,0,Healthy,27.2,Pregnant,2,19/02/2020,2400,2400,February,mtawa,P22,14,nonepl,2
KAMCHEZERA,Drug,100,3,F,0,0,2,2,0,Healthy,32.6,Lactating,2,14/02/2020,3400,3900,February,,D1,14,nonedr,2
KAMCHEZERA,Drug,101,2,F,0,0,2,2.5,0,Healthy,27.2,Pregnant,2,14/02/2020,,.,February,,D1,14,nonedr,2
KAMCHEZERA,Drug,102,4.5,F,0,0,2,2,0,Healthy,31.3,Lactating,2,11/09/2020,650,.,September,,D1,14,nonedr,9
KAMCHEZERA,Drug,105,1,F,1,0,3,2,0,Borderline,23.1,Lactating,2,14/02/2020,8200,8200,February,,D3,14,plantdr,2
KAMCHEZERA,Drug,106,1,F,0,0,3,2,0,Borderline,29.9,Pregnant,2,14/02/2020,2850,3150,February,,D3,14,plantdr,2
KAMCHEZERA,Drug,107,1,F,0,0,2,2,0,Healthy,25.9,NotLactating,2,14/02/2020,2700,2700,February,,D3,14,nonedr,2
KAMCHEZERA,Drug,108,3,F,0,0,4,1.5,0,Sick,23.1,NotLactating,2,14/02/2020,400,450,February,,D3,14,drugdr,2
KAMCHEZERA,Drug,111,1,F,0,0,3,2,0,Borderline,31.3,Pregnant,2,14/02/2020,2850,2850,February,,D6,14,plantdr,2
KAMCHEZERA,Drug,114,4,F,0,0,2,2,0,Healthy,38.9,Lactating,2,14/02/2020,1650,1650,February,,D7,14,nonedr,2
KAMCHEZERA,Drug,115,3,F,0,0,2,1.5,0,Borderline,28.6,Lactating,2,14/02/2020,10050,10050,February,,D7,14,plantdr,2
KAMCHEZERA,Drug,116,3.5,F,0,0,2,1.5,0,Borderline,36.7,Lactating,2,14/02/2020,950,950,February,,D7,14,plantdr,2
MKWINDA,Drug,120,3,F,0,0,3,2,0,Borderline,29.9,Lactating,2,18/02/2020,250,250,February,,D11,14,plantdr,2
MKWINDA,Drug,121,3.5,F,0,0,3,2,0,Borderline,29.9,NotLactating,2,18/02/2020,1500,1500,February,,D11,14,plantdr,2
MKWINDA,Drug,122,2,F,0,0,2,2,0,Healthy,21.8,NotLactating,2,18/02/2020,450,450,February,,D11,14,nonedr,2
MKWINDA,Drug,123,2,F,0,0,2,2,0,Healthy,21.8,NotLactating,2,18/02/2020,3800,3800,February,,D11,14,nonedr,2
MKWINDA,Drug,128,4,F,1,0,3,2,0,Borderline,32.6,NotLactating,2,18/02/2020,2050,2050,February,,D12,14,plantdr,2
MKWINDA,Drug,132,1.5,F,0,0,2,2,0,Healthy,31.3,Pregnant,2,18/02/2020,200,250,February,,D14,14,nonedr,2
MKWINDA,Drug,135,4,F,0,0,2,2,0,Healthy,31.3,Lactating,2,18/02/2020,1600,1750,February,,D16,14,nonedr,2
MKWINDA,Drug,136,1,F,0,0,3,2,0,Borderline,21.8,NotLactating,2,18/02/2020,2350,2350,February,,D16,14,plantdr,2
MKWINDA,Drug,137,4,F,0,0,2,2,0,Healthy,27.2,Lactating,2,18/02/2020,200,200,February,,D16,14,nonedr,2
KAMCHEZERA,Drug,138,1,F,0,0,3,2,0,Borderline,27.2,Lactating,2,28/02/2020,2350,9050,February,,D7,14,plantdr,2
KAMCHEZERA,Drug,139,1.5,F,1,0,3,1.5,0,Borderline,28.6,Lactating,2,28/02/2020,,.,February,,D7,14,plantdr,2
KAMCHEZERA,Drug,140,1,F,,,,,,NR,,,2,31/07/2020,,.,July,,D9,14,,7
KAMCHEZERA,Drug,141,1.5,F,,,,,,NR,,,2,31/07/2020,,.,July,,D9,14,,7
MKWINDA,Drug,142,2,F,0,0,2,2,0,Healthy,20.4,NotLactating,2,17/03/2020,0,0,March,,D17,14,nonedr,3
MKWINDA,Drug,143,4,F,0,0,2,2,0,Healthy,28.6,Lactating,2,17/03/2020,1650,1650,March,,D17,14,nonedr,3
MKWINDA,Drug,150,4.5,F,0,0,2,2,0,Healthy,34.2,Lactating,2,31/03/2020,1350,1500,March,,D18,14,nonedr,3
MKWINDA,Drug,151,4,F,0,0,2,1.5,0,Borderline,35.4,Lactating,2,31/03/2020,7150,7150,March,,D18,14,plantdr,3
MKWINDA,Drug,152,4.5,F,0,0,3,1.5,0,Borderline,28.6,Lactating,2,31/03/2020,1950,2000,March,,D18,14,plantdr,3
MKWINDA,Drug,153,4.5,F,0,0,2,2,0,Healthy,27.7,Lactating,2,30/04/2020,200,200,April,,D18,15,nonedr,4
MKWINDA,Drug,156,4,F,0,0,2,2.5,0,Healthy,34.2,NotLactating,2,14/10/2020,200,,October,,D13,14,nonedr,10
MAZINGA,Plant,200,2,F,0,0,3,1.5,0,Borderline,19.1,NotLactating,2,16/07/2020,0,,July,mtawa,P10,14,plantpl,7
MAZINGA,Plant,201,3,F,,,,,,NR,,,2,30/07/2020,,,July,mtawa,P10,14,,7
MAZINGA,Plant,205,1.5,F,0,0,2,2,0,Healthy,25.9,NotLactating,2,16/07/2020,100,,July,mtawa,P11,14,nonepl,7
MAZINGA,Plant,206,3,F,0,0,2,1.5,0,Borderline,23.1,NotLactating,2,16/07/2020,0,,July,mtawa,P11,14,plantpl,7
MAZINGA,Plant,207,2,F,0,0,2,2,0,Healthy,23.1,NotLactating,2,16/07/2020,100,,July,mtawa,P11,14,nonepl,7
MAZINGA,Plant,210,3,F,0,0,2,2,0,Healthy,28.6,NotLactating,2,27/08/2020,200,,August,mtawa,P12,14,nonepl,8
MAZINGA,Plant,211,4.5,F,0,0,2,2.5,0,Healthy,35.4,NotLactating,2,27/08/2020,50,,August,mtawa,P12,14,nonepl,8
MAZINGA,Plant,212,3,F,0,0,2,2,0,Healthy,31.3,NotLactating,2,27/08/2020,,,August,mtawa,P12,14,nonepl,8
MAZINGA,Plant,213,4.5,F,0,0,2,2.5,0,Healthy,39.5,NotLactating,2,27/08/2020,100,,August,mtawa,P12,14,nonepl,8
MAZINGA,Plant,214,1,F,0,0,2,2,0,Healthy,20.4,NotLactating,2,19/11/2020,600,,November,mtawa,P12,14,nonepl,11
MAZINGA,Plant,215,4,F,0,0,2,2.5,0,Healthy,29.9,Pregnant,2,03/12/2020,100,,December,mtawa,P12,14,nonepl,12
MAZINGA,Plant,217,4.5,F,,,,,,NR,,,2,22/10/2020,,,October,kakhobo,P13,14,,10
MAZINGA,Plant,218,3,F,,,,,,NR,,,2,22/10/2020,,,October,kakhobo,P13,14,,10
MAZINGA,Plant,219,2,F,,,,,,NR,,,2,22/10/2020,,,October,kakhobo,P13,14,,10
CHINKHOWE,Plant,300,3,F,0,0,2,2,0,Healthy,27.2,Lactating,2,19/02/2020,350,350,February,mtawa,P23,14,nonepl,2
CHINKHOWE,Plant,301,3,M,0,0,2,3,0,Healthy,34.2,,2,19/02/2020,300,300,February,mtawa,P23,14,nonepl,2
CHINKHOWE,Plant,302,4,F,0,0,3,2,0,Borderline,34.2,Lactating,2,19/02/2020,1250,1250,February,mtawa,P23,14,plantpl,2
CHINKHOWE,Plant,303,1,F,0,0,2,2.5,0,Healthy,28.6,Pregnant,2,10/12/2020,0,,December,mtawa,P23,14,nonepl,12
CHINKHOWE,Plant,305,3,F,0,0,2,2.5,0,Healthy,31.3,NotLactating,2,01/10/2020,0,,October,mtawa,P24,13,nonepl,10
CHINKHOWE,Plant,306,3,F,0,0,2,2.5,0,Healthy,34.2,Pregnant,2,01/10/2020,150,,October,mtawa,P24,13,nonepl,10
CHINKHOWE,Plant,602,1,F,0,0,2,2,0,Healthy,24.5,Lactating,2,01/10/2020,100,,October,mtawa,P20,13,nonepl,10
MKWINDA,Drug,10757,2.5,F,0,0,2,1.5,0,Borderline,23.1,NotLactating,2,17/03/2020,700,700,March,,D17,14,plantdr,3
KAMCHEZERA,Drug,26058,4.5,F,0,0,2,2.5,0,Healthy,19.1,NotLactating,2,24/04/2020,,.,April,,D8,14,nonedr,4
KAMCHEZERA,Drug,26059,4.5,F,0,0,2,2.5,0,Healthy,32.6,NotLactating,2,24/04/2020,600,650,April,,D8,14,nonedr,4
KAMCHEZERA,Drug,26060,2,F,0,0,2,2,0,Healthy,20.4,Lactating,2,24/04/2020,950,950,April,,D8,14,nonedr,4
KAMCHEZERA,Drug,26065,1,F,0,0,3,1.5,0,Borderline,24.5,Lactating,2,14/02/2020,300,300,February,,D1,14,plantdr,2
KAMCHEZERA,Drug,26075,3,F,0,0,2,1.5,0,Borderline,24.5,Lactating,2,14/02/2020,0,0,February,,D5,14,plantdr,2
KAMCHEZERA,Drug,26077,1.5,F,0,0,1,3,0,Healthy,31.3,Pregnant,2,14/02/2020,4100,4100,February,,D6,14,nonedr,2
KAMCHEZERA,Drug,26085,2,F,0,0,2,2,0,Healthy,24.5,Lactating,2,20/11/2020,600,,November,,D27,14,nonedr,11
MKWINDA,Drug,26383,1,M,0,0,2,2.5,0,Healthy,29.9,,2,18/02/2020,1300,1300,February,,D15,14,nonedr,2
MKWINDA,Drug,26437,2,F,0,0,2,1.5,0,Borderline,27.2,Lactating,2,18/02/2020,500,500,February,,D13,14,plantdr,2
KAMCHEZERA,Drug,26529,3,F,0,0,2,2,0,Healthy,28.6,Lactating,2,14/02/2020,2300,2400,February,,D4,14,nonedr,2
KAMCHEZERA,Drug,26549,3,F,0,0,2,2,0,Healthy,32.6,Lactating,2,14/02/2020,100,100,February,,D3,14,nonedr,2
KAMCHEZERA,Drug,26552,1,F,0,0,3,1.5,0,Borderline,23.1,Lactating,2,14/02/2020,3400,3400,February,,D6,14,plantdr,2
KAMCHEZERA,Drug,26553,1,F,0,0,3,1.5,0,Borderline,23.1,Lactating,2,14/02/2020,250,250,February,,D6,14,plantdr,2
KAMCHEZERA,Drug,26558,2.5,F,0,0,3,2.5,0,Borderline,32.6,Lactating,2,25/09/2020,,.,September,,D26,14,plantdr,9
KAMCHEZERA,Drug,26559,1,F,0,0,2,2,0,Healthy,23.1,NotLactating,2,25/09/2020,,.,September,,D26,14,nonedr,9
KAMCHEZERA,Drug,26560,2,F,0,0,2,2,0,Healthy,25.9,Lactating,2,25/09/2020,,.,September,,D26,14,nonedr,9
KAMCHEZERA,Drug,26607,2,F,0,0,2,2,0,Healthy,27.2,Lactating,2,20/11/2020,300,,November,,D1,14,nonedr,11
KAMCHEZERA,Drug,26608,1,F,0,0,2,2.5,0,Healthy,25.9,Lactating,2,20/11/2020,100,,November,,D1,14,nonedr,11
KAMCHEZERA,Drug,26624,3,F,0,0,2,2.5,0,Healthy,29.9,NotLactating,2,20/11/2020,250,,November,,D27,14,nonedr,11
KAMCHEZERA,Drug,26625,1.5,F,,,,,,NR,,,2,20/11/2020,,,November,,D27,14,,11
KAMCHEZERA,Drug,26626,2.5,F,0,0,2,1.5,0,Borderline,31.3,NotLactating,2,11/09/2020,100,.,September,,D25,14,plantdr,9
KAMCHEZERA,Drug,26627,4,F,0,0,2,2,0,Healthy,23.1,NotLactating,2,11/09/2020,100,.,September,,D25,14,nonedr,9
KAMCHEZERA,Drug,26628,4.5,F,0,0,3,2,0,Borderline,29.9,NotLactating,2,11/09/2020,50,.,September,,D25,14,plantdr,9
KAMCHEZERA,Drug,26629,4.5,F,0,0,2,1.5,0,Borderline,31.3,NotLactating,2,11/09/2020,0,.,September,,D25,14,plantdr,9
KAMCHEZERA,Drug,26630,4.5,F,0,0,2,2,0,Healthy,27.2,NotLactating,2,11/09/2020,250,.,September,,D25,14,nonedr,9
KAMCHEZERA,Drug,26631,3,F,0,0,2,1,0,Sick,20.4,NotLactating,2,11/09/2020,50,.,September,,D25,14,drugdr,9
KAMCHEZERA,Drug,26632,3.5,F,1,0,4,2,0,Sick,25.9,Lactating,2,11/09/2020,150,.,September,,D25,14,drugdr,9
KAMCHEZERA,Drug,26633,4.5,F,0,0,3,2,0,Borderline,29.9,NotLactating,2,11/09/2020,400,.,September,,D25,14,plantdr,9
KAMCHEZERA,Drug,26634,4.5,M,0,0,2,2,0,Healthy,45.8,,2,11/09/2020,100,.,September,,D25,14,nonedr,9
KAMCHEZERA,Drug,26640,2,F,,,,,,NR,,,2,31/07/2020,,.,July,,D9,14,,7
KAMCHEZERA,Drug,26643,3,F,0,0,2,2,0,Healthy,28.6,Pregnant,2,11/09/2020,50,.,September,,D25,14,nonedr,9
KAMCHEZERA,Drug,26655,4,F,0,0,2,2,0,Healthy,29.9,Lactating,2,04/12/2020,200,,December,,D1,14,nonedr,12
MKWINDA,Drug,26909,1,F,0,0,2,2,0,Healthy,29.9,NotLactating,2,02/09/2020,100,,September,,D12,14,nonedr,9
MKWINDA,Drug,26910,4,F,0,0,3,2,0,Borderline,31.3,Lactating,2,18/02/2020,6550,6550,February,,D12,14,plantdr,2
MKWINDA,Drug,27049,2,F,,,,,,NR,,,2,24/06/2020,,.,June,,D15,14,,6
MKWINDA,Drug,27097,1,F,0,0,2,2.5,0,Healthy,28.6,NotLactating,2,19/08/2020,0,,August,,D11,14,nonedr,8
MKWINDA,Drug,27098,1,F,1,0,2,2.5,0,Healthy,31.3,NotLactating,2,19/08/2020,0,,August,,D11,14,nonedr,8
MKWINDA,Drug,27104,1,F,,,,,,NR,,,2,16/09/2020,,,September,,D13,14,,9
MKWINDA,Drug,27106,1,F,,,,,,NR,,,2,19/08/2020,,,August,,D13,14,,8
MAZINGA,Plant,94714,3,F,0,0,2,2.5,0,Healthy,38.1,Pregnant,2,13/02/2020,1750,1850,February,mtawa,P1,14,nonepl,2
KAMCHEZERA,Drug,95225,3,F,0,0,2,2,0,Healthy,29.9,Lactating,2,24/04/2020,6550,6800,April,,D8,14,nonedr,4
KAMCHEZERA,Drug,95341,3,F,0,0,2,2,0,Healthy,39.5,Lactating,2,14/02/2020,1900,1900,February,,D2,14,nonedr,2
KAMCHEZERA,Drug,95463,3,F,0,0,2,2,0,Healthy,39.5,Lactating,2,14/02/2020,3500,3500,February,,D1,14,nonedr,2
KAMCHEZERA,Drug,95508,4,F,0,0,2,2,0,Healthy,34.2,Lactating,2,31/07/2020,500,.,July,,D10,14,nonedr,7
MAZINGA,Plant,95601,4.5,F,,,,,,NR,,,2,22/10/2020,,,October,kakhobo,P13,14,,10
MAZINGA,Plant,95627,4,F,0,0,2,1.5,0,Borderline,32.6,Lactating,2,13/02/2020,0,0,February,mtawa,P3,14,plantpl,2
MAZINGA,Plant,95646,4.5,F,,,,,,NR,,,2,30/07/2020,,,July,mtawa,P10,14,,7
MAZINGA,Plant,95655,4.5,F,1,0,3,1.5,0,Borderline,31.3,NotLactating,2,13/02/2020,1250,1350,February,mtawa,P4,14,plantpl,2
MKWINDA,Drug,95692,4,F,0,0,2,2,0,Healthy,38.1,Lactating,2,18/02/2020,4850,4850,February,,D12,14,nonedr,2
MKWINDA,Drug,97890,4.5,F,0,0,2,1,0,Sick,35.4,Lactating,2,18/02/2020,0,0,February,,D11,14,drugdr,2
MKWINDA,Drug,97895,4,F,0,0,2,2,0,Healthy,42.2,Lactating,2,18/02/2020,700,700,February,,D11,14,nonedr,2
KAMCHEZERA,Drug,97957,4,F,0,0,2,2,0,Healthy,32.6,Pregnant,2,31/07/2020,100,.,July,,D10,14,nonedr,7
KAMCHEZERA,Drug,98021,4,F,,,,,,NR,,,2,20/11/2020,,,November,,D27,14,,11
MKWINDA,Drug,98175,4,F,0,0,2,2,0,Healthy,24.5,Lactating,2,31/03/2020,850,850,March,,D18,14,nonedr,3
MKWINDA,Drug,98263,4,F,0,0,2,2,0,Healthy,38.1,Pregnant,2,18/02/2020,,.,February,,D15,14,nonedr,2
MKWINDA,Drug,98266,4,F,0,0,2,2.5,0,Healthy,36.7,Lactating,2,18/02/2020,1350,1350,February,,D15,14,nonedr,2
KAMCHEZERA,Drug,98453,4.5,F,0,0,2,2,0,Healthy,44,NotLactating,2,25/09/2020,0,.,September,,D26,14,nonedr,9
KAMCHEZERA,Drug,98465,4,F,0,0,2,2,0,Healthy,29.9,NotLactating,2,25/09/2020,100,.,September,,D26,14,nonedr,9
KAMCHEZERA,Drug,98481,3,F,1,0,3,1.5,0,Borderline,36.7,Lactating,2,28/02/2020,900,900,February,,D7,14,plantdr,2
MKWINDA,Drug,98580,4,F,0,0,2,1.5,0,Borderline,32.6,Lactating,2,18/02/2020,1550,1600,February,,D13,14,plantdr,2
KAMCHEZERA,Drug,98880,4,F,1,0,2,2,0,Healthy,32.6,NotLactating,2,28/02/2020,2750,2750,February,,D7,14,nonedr,2
